id,orderID,userID,goodsID,orderAmount,payment,chanelID,platfromType,orderTime,payTime,chargeback
21321,sys-2019-407810582,user-151608,PR000262,2642.22,2544.91,渠道-0568,WE B ,2019-04-16 21:07:28,2019-04-16 21:14:40,是
80761,sys-2019-240587674,user-181312,PR000218,372.06,372.06,渠道-0318,APP ,2019-10-26 14:46:41,2019-10-26 14:46:54,
60956,sys-2019-275604199,user-268597,PR000547,1324.29,1230.8,渠道-0530,WEB ,2019-08-22 12:37:58,2019-08-22 12:46:13,否
76895,sys-2019-313442912,user-164426,PR000066,223.31,205.11,渠道-0896,Wech atMP,2019-10-13 16:28:21,2019-10-13 16:28:43,否
89749,sys-2019-387012998,user-120808,PR000584,577.84,577.84,渠道-0896,AP P ,2019-11-21 14:51:34,2019-11-21 14:51:45,否
18781,sys-2019-328416277,user-260846,PR000233,1918.94,1804.31,渠道-0330,Wech atMP,2019-04-06 18:22:19,2019-04-06 18:22:53,否
38935,sys-2019-337563564,user-167227,PR000108,1327.7,1320.08,渠道-0765,AP P ,2019-06-14 22:47:25,2019-06-14 22:47:43,否
47128,sys-2019-321209875,user-188555,PR000170,208.2,163.88,渠道-0765,AP P ,2019-07-09 14:39:46,2019-07-09 14:40:46,否
36549,sys-2019-336530692,user-170331,PR000817,158.88,45.72,渠道-0168,Wech atMP,2019-06-08 21:00:52,2019-06-08 21:01:03,否
27702,sys-2019-273278753,user-240754,PR000760,231.66,231.66,渠道-0007,APP ,2019-05-13 17:01:56,2019-05-13 17:02:11,否
63986,sys-2019-338327654,user-220304,PR000252,536.48,477.13,渠道-0530,Wech atMP,2019-09-01 14:30:36,2019-09-01 14:31:36,否
38602,sys-2019-356402114,user-100179,PR000181,763.91,746.93,渠道-0168,ALiM P,2019-06-13 20:22:07,2019-06-13 20:22:23,否
43855,sys-2019-332692375,user-193196,PR000898,405.98,405.98,渠道-0530,APP ,2019-06-28 20:03:36,2019-06-28 20:04:00,否
58842,sys-2019-194454748,user-118098,PR000503,2171.81,2043.08,渠道-0530,Wech atMP,2019-08-16 18:33:15,2019-08-16 18:34:04,否
24401,sys-2019-262166184,user-233572,PR000053,373.39,362.41,渠道-9527,APP ,2019-05-01 15:50:38,2019-05-01 15:50:48,否
4514,sys-2019-426582954,user-134057,PR000895,1156.24,1082.94,渠道-0789,Wech atMP,2019-01-21 15:47:43,2019-01-21 15:48:01,否
65995,sys-2019-240660564,user-187167,PR000844,1966.72,1725.19,渠道-0168,Wech atMP,2019-09-06 22:12:12,2019-09-06 22:12:34,否
19781,sys-2019-316254079,user-278816,PR000678,420.54,381.29,渠道-0396,APP ,2019-04-11 11:34:37,2019-04-11 11:35:49,否
2954,sys-2019-311442983,user-177114,PR000308,383.81,312.89,渠道-0283,APP ,2019-01-14 11:21:24,2019-01-14 11:22:31,否
20269,sys-2019-349919966,user-107200,PR000183,214.73,214.73,渠道-0283,ALiM P,2019-04-13 16:37:33,2019-04-13 16:47:34,否
36706,sys-2019-304141294,user-201654,PR000633,209.2,128.32,渠道-0465,APP ,2019-06-09 11:16:21,2019-06-09 11:16:37,否
92957,sys-2019-311068247,user-170972,PR000977,1372.16,1294.01,渠道-0396,AP P ,2019-11-29 22:10:55,2019-11-29 22:11:07,否
22985,sys-2019-304249643,user-283337,PR000249,387.47,387.47,渠道-0465,WEB ,2019-04-25 11:03:36,2019-04-25 11:04:22,否
1344,sys-2019-386215364,user-284865,PR000739,558.93,484.48,渠道-0007,Wech atMP,2019-01-05 12:39:59,2019-01-05 12:40:13,否
76947,sys-2019-278661132,user-162939,PR000095,406.36,246.28,渠道-0789,We c hatMP,2019-10-13 18:52:36,2019-10-13 18:52:58,否
92724,sys-2019-325587909,user-196436,PR000991,507.76,470.7,渠道-9527,Wech atMP,2019-11-29 13:01:08,2019-11-29 13:01:18,否
24659,sys-2019-185350043,user-181070,PR000734,661.21,566.02,渠道-9527,Wech atMP,2019-05-02 12:33:32,2019-05-02 12:33:51,否
10713,sys-2019-277649971,user-248810,PR000248,1077.9,1032.94,渠道-0007,Wech atMP,2019-02-24 23:33:38,2019-02-24 23:35:11,否
54640,sys-2019-283703738,user-282979,PR000377,1177.13,1177.13,渠道-0765,APP ,2019-08-02 12:37:01,2019-08-02 12:37:22,否
95506,sys-2019-275132592,user-299562,PR000000,1820.18,1732.53,渠道-0191,APP ,2019-12-06 20:18:22,2019-12-06 20:18:35,是
25953,sys-2019-348798614,user-133156,PR000069,628.4,604.45,渠道-9527,Wech atMP,2019-05-07 12:53:39,2019-05-07 12:54:03,否
38777,sys-2019-281264337,user-172395,PR000488,199.46,199.46,渠道-0465,Wech atMP,2019-06-14 14:07:58,2019-06-14 14:08:12,否
49260,sys-2019-321415213,user-178391,PR000036,847.01,803.82,渠道-9527,AP P ,2019-07-16 19:19:28,2019-07-16 19:20:01,是
12448,sys-2019-359992129,user-123561,PR000701,761.9,738.37,渠道-0530,APP ,2019-03-06 09:45:58,2019-03-06 09:46:13,否
34767,sys-2019-299049169,user-184767,PR000074,890.81,851.09,渠道-9527,APP ,2019-06-03 23:42:25,2019-06-03 23:42:35,是
955,sys-2019-372961833,user-155123,PR000573,8301.82,8301.82,渠道-0283,Wech atMP,2019-01-03 22:33:47,2019-01-03 22:46:29,是
29415,sys-2019-243565077,user-295108,PR000772,706.08,706.08,渠道-9527,WE B ,2019-05-18 17:04:44,2019-05-18 17:04:55,否
70506,sys-2019-230575990,user-260887,PR000832,450.18,440.95,渠道-9527,WEB ,2019-09-22 11:02:05,2019-09-22 11:02:21,否
31849,sys-2019-262840683,user-122230,PR000736,760.5,760.5,渠道-9527,WEB ,2019-05-25 21:34:26,2019-05-25 21:34:46,否
77185,sys-2019-234902720,user-140846,PR000749,1068.4,600.44,渠道-0168,Wech atMP,2019-10-14 12:25:16,2019-10-14 12:25:27,否
19271,sys-2019-287385152,user-189669,PR000496,5157.64,5157.64,渠道-0283,We c hatMP,2019-04-09 14:16:01,2019-04-09 14:16:26,否
91137,sys-2019-320290080,user-128767,PR000811,520.76,373.81,渠道-0330,APP ,2019-11-24 18:35:42,2019-11-24 18:36:02,否
39423,sys-2019-289599365,user-113490,PR000762,444.22,441.7,渠道-0318,WEB ,2019-06-16 17:42:24,2019-06-16 17:42:35,否
35436,sys-2019-246638536,user-152176,PR000679,377.36,377.36,渠道-0765,APP ,2019-06-05 13:15:56,2019-06-05 13:17:16,否
8608,sys-2019-314265632,user-118217,PR000444,3254.5,3209.44,渠道-9527,Wech atMP,2019-02-13 20:47:06,2019-02-13 20:47:49,否
60519,sys-2019-220817839,user-273197,PR000153,,,渠道-0330,APP ,2019-08-21 09:33:23,2019-08-21 09:33:39,否
79470,sys-2019-352107544,user-120408,PR000705,1445.51,1431.57,渠道-0568,Wech atMP,2019-10-21 20:35:03,2019-10-21 20:35:21,否
23878,sys-2019-346755547,user-133421,PR000350,1451.66,1451.66,渠道-0896,APP ,2019-04-29 23:18:26,2019-04-29 23:18:39,是
66387,sys-2019-198732302,user-217331,PR000920,606.18,606.18,渠道-0168,APP ,2019-09-08 14:31:25,2019-09-08 14:32:07,否
59234,sys-2019-273925901,user-209140,PR000591,559.94,535.94,渠道-0283,APP ,2019-08-17 19:01:06,2019-08-17 19:05:04,否
49295,sys-2019-206848249,user-200129,PR000087,1042.72,1024.2,渠道-9527,AP P ,2019-07-16 20:17:39,2019-07-16 20:20:46,否
38019,sys-2019-244314966,user-154925,PR000253,97.53,71.36,渠道-0896,APP ,2019-06-11 17:59:07,2019-06-11 18:00:01,否
92950,sys-2019-293957929,user-230178,PR000127,197.76,137.16,渠道-0530,APP ,2019-11-29 21:55:06,2019-11-29 21:55:43,否
53640,sys-2019-266915192,user-281613,PR000834,225.36,188.59,渠道-0896,Wech atMP,2019-07-30 15:20:14,2019-07-30 15:20:26,否
23555,sys-2019-379052755,user-127507,PR000002,786.68,750.24,渠道-0396,Wech atMP,2019-04-28 12:54:09,2019-04-28 12:54:28,否
76247,sys-2019-292844359,user-241868,PR000996,1055.93,1013.43,渠道-0396,Wech atMP,2019-10-10 17:43:37,2019-10-10 17:45:18,否
11582,sys-2019-304791044,user-280879,PR000057,2849.33,2782.91,渠道-0765,APP ,2019-03-01 23:58:37,2019-03-01 23:58:59,否
23522,sys-2019-318261789,user-258471,PR000977,608.27,551.99,渠道-0396,APP ,2019-04-28 09:08:35,2019-04-28 09:09:12,否
24162,sys-2019-251414446,user-201741,PR000119,291.42,273.54,渠道-0007,APP ,2019-05-01 10:54:23,2019-05-01 10:54:34,否
15696,sys-2019-385818319,user-255774,PR000221,583.3,524.73,渠道-0985,AP P ,2019-03-23 16:04:26,2019-03-23 16:04:48,否
51180,sys-2019-191831059,user-105279,PR000630,483.26,483.26,渠道-0765,ALiM P,2019-07-23 11:27:59,2019-07-23 11:28:34,否
54704,sys-2019-239179783,user-131453,PR000935,586.55,571.66,渠道-0896,APP ,2019-08-02 14:44:37,2019-08-02 14:44:57,否
70035,sys-2019-230923932,user-198331,PR000698,541.37,502.54,渠道-0985,We c hatMP,2019-09-20 10:18:34,2019-09-20 10:18:46,是
86254,sys-2019-340763187,user-199968,PR000604,1856.43,1807.52,渠道-0530,Wech atMP,2019-11-11 21:23:38,2019-11-11 21:24:01,否
65534,sys-2019-282687000,user-138226,PR000296,379.55,379.55,渠道-0007,ALiM P,2019-09-05 13:41:14,2019-09-05 13:43:59,否
34973,sys-2019-282653412,user-154522,PR000445,594.29,559.48,渠道-0789,APP ,2019-06-04 13:45:43,2019-06-04 13:45:53,否
6950,sys-2019-373290496,user-297806,PR000157,881.85,881.85,渠道-0765,APP ,2019-02-04 01:57:48,2019-02-04 01:58:03,是
35999,sys-2019-318032686,user-157380,PR000921,319.8,308.34,渠道-0168,We c hatMP,2019-06-07 11:43:09,2019-06-07 11:43:26,否
51107,sys-2019-246765504,user-163842,PR000409,561.46,529.11,渠道-0985,Wech atMP,2019-07-22 21:45:18,2019-07-22 21:46:05,否
13098,sys-2019-330892336,user-284800,PR000389,517.73,492.53,渠道-0007,APP ,2019-03-10 22:00:37,2019-03-10 22:00:47,否
74696,sys-2019-203530363,user-121348,PR000773,2111.92,2047.4,渠道-0765,Wech atMP,2019-10-05 20:03:50,2019-10-05 20:04:05,否
13372,sys-2019-308358702,user-162853,PR000187,2249.57,2190.04,渠道-0789,Wech atMP,2019-03-11 21:41:40,2019-03-11 21:41:51,否
99766,sys-2019-326491105,user-281572,PR000670,,,渠道-0330,APP ,2019-12-18 20:28:37,2019-12-18 20:30:46,否
88377,sys-2019-354725627,user-294501,PR000711,1335.59,0.0,渠道-0896,APP ,2019-11-17 14:17:22,2019-11-17 14:17:38,否
25552,sys-2019-237660314,user-168368,PR000954,456.43,354.26,渠道-0530,APP ,2019-05-06 08:16:49,2019-05-06 08:17:39,是
15119,sys-2019-270029560,user-280943,PR000898,1964.36,1964.36,渠道-9527,WEB ,2019-03-20 23:18:32,2019-03-20 23:18:53,否
69985,sys-2019-284255985,user-148131,PR000304,548.05,169.85,渠道-0896,AP P ,2019-09-19 21:29:15,2019-09-19 21:31:38,否
78872,sys-2019-278899209,user-269498,PR000994,81.96,80.81,渠道-0465,We c hatMP,2019-10-20 13:26:44,2019-10-20 13:26:53,否
14018,sys-2019-346555741,user-229767,PR000981,1582.83,1486.87,渠道-0465,Wech atMP,2019-03-15 19:45:18,2019-03-15 19:46:02,否
15663,sys-2019-300155529,user-110341,PR000071,572.55,567.91,渠道-0396,APP ,2019-03-23 14:24:34,2019-03-23 14:25:04,否
56594,sys-2019-279269902,user-171300,PR000917,3090.91,3030.53,渠道-9527,APP ,2019-08-09 22:09:21,2019-08-09 22:09:34,否
78445,sys-2019-305054992,user-197713,PR000312,2834.95,2744.18,渠道-0465,APP ,2019-10-18 17:42:17,2019-10-18 17:42:26,否
100119,sys-2019-264953899,user-180707,PR000829,1177.56,1177.56,渠道-9527,APP ,2019-12-19 23:51:59,2019-12-19 23:52:14,否
29394,sys-2019-277769782,user-248343,PR000558,360.82,349.51,渠道-0765,Wech atMP,2019-05-18 15:04:08,2019-05-18 15:08:14,否
29459,sys-2019-284906693,user-110937,PR000321,167.91,102.21,渠道-0568,Wech atMP,2019-05-18 19:50:13,2019-05-18 19:50:34,否
42445,sys-2019-272091098,user-115572,PR000092,1013.59,1013.59,渠道-0765,APP ,2019-06-24 23:00:16,2019-06-24 23:00:30,否
18152,sys-2019-342092393,user-131691,PR000780,1428.64,1379.64,渠道-0896,Wech atMP,2019-04-03 22:22:10,2019-04-03 22:23:40,
67173,sys-2019-216136902,user-222169,PR000040,277.89,48.12,渠道-0530,Wech atMP,2019-09-10 11:26:57,2019-09-10 11:27:31,否
49831,sys-2019-321789890,user-142178,PR000316,548.53,457.11,渠道-0318,Wech atMP,2019-07-18 15:18:08,2019-07-18 15:18:34,是
39148,sys-2019-252334406,user-251857,PR000692,1104.28,1036.17,渠道-9527,Wech atMP,2019-06-15 19:26:11,2019-06-15 19:26:39,否
88121,sys-2019-316807952,user-195879,PR000089,512.9,488.48,渠道-0330,Wech atMP,2019-11-16 23:59:35,2019-11-16 23:59:51,否
39583,sys-2019-248238581,user-295091,PR000366,461.95,424.12,渠道-0283,APP ,2019-06-17 08:41:54,2019-06-17 08:42:28,否
9230,sys-2019-316245639,user-194889,PR000825,94.72,94.72,渠道-0465,APP ,2019-02-16 15:52:43,2019-02-16 15:53:10,是
103539,sys-2019-275289043,user-297603,PR000548,899.18,824.35,渠道-0896,APP ,2019-12-29 13:13:17,2019-12-29 13:13:24,否
27081,sys-2019-286082656,user-152048,PR000393,581.49,426.78,渠道-0896,APP ,2019-05-11 12:36:31,2019-05-11 12:36:41,否
88433,sys-2019-369228849,user-163976,PR000569,268.74,268.74,渠道-0765,Wech atMP,2019-11-17 15:25:36,2019-11-17 15:25:55,否
13401,sys-2019-311746660,user-162207,PR000870,378.69,378.69,渠道-0318,Wech atMP,2019-03-12 00:07:15,2019-03-12 00:07:26,否
59962,sys-2019-223162894,user-194234,PR000224,411.92,411.92,渠道-0530,APP ,2019-08-19 16:50:00,2019-08-19 16:50:47,否
3134,sys-2019-326022848,user-178737,PR000808,791.87,734.52,渠道-0530,WEB ,2019-01-14 19:24:07,2019-01-14 19:24:41,否
38342,sys-2019-306952373,user-111013,PR000188,2215.47,2155.4,渠道-0896,Wech atMP,2019-06-12 20:13:44,2019-06-12 20:14:25,否
17118,sys-2019-326464491,user-121281,PR000162,1542.22,1542.22,渠道-0396,Wech atMP,2019-03-30 21:14:22,2019-03-30 21:15:01,否
101774,sys-2019-275441323,user-229879,PR000467,782.99,780.91,渠道-0530,APP ,2019-12-24 12:53:59,2019-12-24 12:54:18,否
59402,sys-2019-302523978,user-115503,PR000193,1370.39,1325.38,渠道-0465,WEB ,2019-08-18 11:31:38,2019-08-18 11:33:24,否
7419,sys-2019-369157497,user-116814,PR000892,2587.73,2587.73,渠道-0896,Wech atMP,2019-02-06 23:51:30,2019-02-06 23:51:51,否
53380,sys-2019-335628024,user-155061,PR000248,122.02,38.13,渠道-0396,APP ,2019-07-29 21:05:27,2019-07-29 21:05:36,否
82641,sys-2019-301394928,user-161311,PR000736,481.44,458.51,渠道-0007,We c hatMP,2019-11-01 22:35:33,2019-11-01 22:35:48,否
102788,sys-2019-261265044,user-122538,PR000014,482.55,417.43,渠道-0007,ALiM P,2019-12-27 13:40:49,2019-12-27 13:41:53,否
72296,sys-2019-305329876,user-115257,PR000194,235.3,193.85,渠道-0168,APP ,2019-09-28 13:28:13,2019-09-28 13:28:23,否
84575,sys-2019-340385297,user-120847,PR000328,284.46,284.46,渠道-0283,Wech atMP,2019-11-07 13:14:14,2019-11-07 13:14:27,否
19315,sys-2019-300329969,user-211472,PR000713,159.49,159.49,渠道-0765,APP ,2019-04-09 17:26:37,2019-04-09 17:27:07,否
94075,sys-2019-247461214,user-101421,PR000059,794.03,794.03,渠道-0465,Wech atMP,2019-12-02 13:59:06,2019-12-02 13:59:26,否
78789,sys-2019-271734162,user-132445,PR000124,433.48,89.57,渠道-0168,APP ,2019-10-19 23:43:48,2019-10-19 23:44:37,否
43602,sys-2019-304755693,user-195217,PR000584,727.31,727.31,渠道-0985,WEB ,2019-06-27 21:55:45,2019-06-27 22:31:30,否
71568,sys-2019-268290124,user-275586,PR000922,664.31,664.31,渠道-0568,APP ,2019-09-25 12:35:08,2019-09-25 12:35:23,否
91670,sys-2019-260367168,user-106920,PR000148,3203.15,3167.37,渠道-0530,AP P ,2019-11-26 12:22:50,2019-11-26 12:23:05,否
14779,sys-2019-348040768,user-140576,PR000189,1511.3,1414.41,渠道-0465,APP ,2019-03-18 21:39:28,2019-03-18 21:40:55,是
72994,sys-2019-272385107,user-123382,PR000056,500.63,500.63,渠道-0985,Wech atMP,2019-09-30 13:33:48,2019-09-30 13:33:55,否
13187,sys-2019-329232882,user-193205,PR000114,802.9,802.9,渠道-9527,APP ,2019-03-11 12:58:53,2019-03-11 13:17:38,是
14481,sys-2019-317679463,user-121010,PR000082,2107.69,2039.3,渠道-0318,APP ,2019-03-17 13:08:25,2019-03-17 13:08:56,否
72486,sys-2019-238842620,user-229293,PR000698,3516.32,3449.11,渠道-0283,Wech atMP,2019-09-28 23:14:36,2019-09-28 23:15:25,否
29136,sys-2019-323349100,user-290830,PR000902,160.07,160.07,渠道-9527,APP ,2019-05-17 15:04:08,2019-05-17 15:04:56,否
14079,sys-2019-302488495,user-259081,PR000159,105.61,42.24,渠道-0396,Wech atMP,2019-03-15 22:23:21,2019-03-15 22:26:11,否
102144,sys-2019-223235128,user-205232,PR000395,256.95,256.95,渠道-0396,Wech atMP,2019-12-25 14:11:14,2019-12-25 14:11:56,否
55211,sys-2019-280845338,user-115042,PR000987,2814.74,2571.21,渠道-0765,We c hatMP,2019-08-03 21:38:48,2019-08-03 21:39:13,否
11097,sys-2019-390902463,user-216182,PR000307,1314.48,1288.71,渠道-0530,APP ,2019-02-27 17:20:19,2019-02-27 17:21:51,否
89603,sys-2019-351502344,user-247139,PR000187,347.38,260.22,渠道-0283,Wech atMP,2019-11-21 07:26:43,2019-11-21 07:27:21,否
71957,sys-2019-286097229,user-169149,PR000434,1210.07,1149.79,渠道-0896,APP ,2019-09-26 22:34:33,2019-09-26 22:34:48,否
43993,sys-2019-300335167,user-127579,PR000363,445.59,392.74,渠道-0896,APP ,2019-06-29 12:04:21,2019-06-29 12:05:00,否
79424,sys-2019-318598598,user-134652,PR000190,1972.22,1972.22,渠道-0007,APP ,2019-10-21 19:31:23,2019-10-21 19:32:07,否
102489,sys-2019-363284624,user-151138,PR000502,919.89,819.58,渠道-0896,APP ,2019-12-26 14:31:12,2019-12-26 14:31:46,否
34783,sys-2019-316754682,user-121285,PR000717,3395.87,3045.67,渠道-0896,APP ,2019-06-04 01:45:45,2019-06-04 01:48:11,否
7870,sys-2019-350249629,user-100881,PR000078,294.76,294.76,渠道-0283,Wech atMP,2019-02-08 19:01:32,2019-02-08 19:01:47,否
85094,sys-2019-293925181,user-145833,PR000589,6678.48,6678.48,渠道-0318,Wech atMP,2019-11-08 21:21:17,2019-11-08 21:22:16,否
102457,sys-2019-410733021,user-126290,PR000993,594.77,594.77,渠道-0530,Wech atMP,2019-12-26 13:45:43,2019-12-26 13:45:52,否
60832,sys-2019-254196458,user-264461,PR000014,1129.97,1109.04,渠道-0896,Wech atMP,2019-08-21 19:29:22,2019-08-21 19:29:29,否
9609,sys-2019-282617853,user-153047,PR000152,573.28,441.86,渠道-0283,AP P ,2019-02-19 14:04:56,2019-02-19 14:05:11,是
9173,sys-2019-332456116,user-129972,PR000061,611.14,585.68,渠道-0896,APP ,2019-02-16 01:00:48,2019-02-16 01:01:06,否
29744,sys-2019-254364796,user-218290,PR000526,1879.73,1725.14,渠道-0530,APP ,2019-05-19 21:03:04,2019-05-19 21:03:26,否
102134,sys-2019-289617578,user-148300,PR000518,541.56,526.02,渠道-0765,APP ,2019-12-25 13:52:30,2019-12-25 13:53:09,否
100046,sys-2019-352847933,user-141506,PR000721,859.15,859.15,渠道-9527,WEB ,2019-12-19 20:18:54,2019-12-19 20:19:32,否
46375,sys-2019-277630496,user-166726,PR000524,776.99,692.15,渠道-0985,APP ,2019-07-06 21:25:38,2019-07-06 21:26:48,否
67304,sys-2019-315543783,user-208871,PR000849,616.55,472.72,渠道-0765,Wech atMP,2019-09-10 13:55:37,2019-09-10 13:55:50,否
53791,sys-2019-315484616,user-135036,PR000526,891.52,891.52,渠道-0765,APP ,2019-07-30 21:18:22,2019-07-30 21:18:42,否
38527,sys-2019-339233290,user-225920,PR000545,558.01,519.53,渠道-0530,Wech atMP,2019-06-13 15:36:14,2019-06-13 15:37:03,否
92678,sys-2019-320301543,user-196904,PR000122,654.21,619.98,渠道-0896,Wech atMP,2019-11-29 11:28:50,2019-11-29 11:33:42,否
29576,sys-2019-282517592,user-267156,PR000254,341.53,300.35,渠道-0330,AP P ,2019-05-19 11:40:10,2019-05-19 11:40:25,否
63516,sys-2019-322793227,user-147025,PR000941,818.9,808.1,渠道-0283,APP ,2019-08-30 18:49:10,2019-08-30 18:49:40,否
26116,sys-2019-270665457,user-117788,PR000475,1505.31,1439.86,渠道-0007,Wech atMP,2019-05-07 19:05:46,2019-05-07 19:06:14,否
7035,sys-2019-361493053,user-144755,PR000300,2048.54,2038.0,渠道-0568,Wech atMP,2019-02-04 18:58:21,2019-02-04 18:59:58,否
59061,sys-2019-232599510,user-110806,PR000492,400.25,400.25,渠道-0765,APP ,2019-08-17 13:13:15,2019-08-17 13:13:34,否
24380,sys-2019-312204697,user-124249,PR000679,453.36,453.36,渠道-0530,APP ,2019-05-01 15:13:23,2019-05-01 15:13:31,否
82580,sys-2019-311317337,user-246532,PR000874,464.07,464.07,渠道-0896,We c hatMP,2019-11-01 20:25:03,2019-11-01 20:25:18,否
59470,sys-2019-271515525,user-110770,PR000044,466.41,438.4,渠道-0396,APP ,2019-08-18 13:28:27,2019-08-18 13:29:35,否
34223,sys-2019-322493398,user-181384,PR000716,201.82,201.82,渠道-0896,Wech atMP,2019-06-02 11:58:45,2019-06-02 12:01:28,否
15874,sys-2019-324694892,user-145826,PR000682,330.2,317.23,渠道-0896,Wech atMP,2019-03-24 11:11:45,2019-03-24 11:12:15,否
42437,sys-2019-219429293,user-184389,PR000836,334.23,334.23,渠道-0396,Wech atMP,2019-06-24 22:32:00,2019-06-24 22:32:15,是
8752,sys-2019-230520318,user-120428,PR000708,716.3,695.83,渠道-9527,Wech atMP,2019-02-14 13:44:39,2019-02-14 13:44:54,是
61195,sys-2019-272220108,user-260213,PR000477,715.25,715.25,渠道-0985,Wech atMP,2019-08-23 01:40:48,2019-08-23 01:41:44,否
23609,sys-2019-322019156,user-137756,PR000743,547.92,520.7,渠道-0007,WEB ,2019-04-28 17:07:21,2019-04-28 17:07:33,否
94364,sys-2019-338873668,user-193068,PR000099,634.85,634.85,渠道-0530,Wech atMP,2019-12-03 13:10:36,2019-12-03 13:11:04,否
67053,sys-2019-297094313,user-159343,PR000267,2500.06,2463.24,渠道-0330,Wech atMP,2019-09-09 20:36:11,2019-09-09 20:36:49,是
69551,sys-2019-213975979,user-204694,PR000255,1688.22,1688.22,渠道-0283,Wech atMP,2019-09-17 22:05:57,2019-09-17 22:06:08,否
69319,sys-2019-290883587,user-115753,PR000755,788.74,788.74,渠道-9527,ALiM P,2019-09-17 12:50:19,2019-09-17 12:50:59,否
70846,sys-2019-312074686,user-100185,PR000598,615.81,613.54,渠道-0396,APP ,2019-09-23 12:02:12,2019-09-23 12:02:40,否
16355,sys-2019-352426031,user-126275,PR000953,601.08,548.65,渠道-0007,ALiM P,2019-03-26 20:42:25,2019-03-26 20:43:14,否
63564,sys-2019-290928138,user-191851,PR000771,2414.76,2414.76,渠道-0530,AP P ,2019-08-30 20:54:12,2019-08-30 21:00:36,否
94894,sys-2019-333499677,user-157091,PR000630,345.79,345.79,渠道-9527,APP ,2019-12-04 22:10:58,2019-12-04 22:20:07,否
6886,sys-2019-340305761,user-277076,PR000336,1646.64,1613.49,渠道-0330,Wech atMP,2019-02-03 18:33:53,2019-02-03 18:34:10,否
38954,sys-2019-344609253,user-188241,PR000691,2443.49,22901.93678948976,渠道-9527,We c hatMP,2019-06-15 00:40:06,2019-06-15 00:40:55,否
97185,sys-2019-260926751,user-147426,PR000955,720.0,720.0,渠道-0896,WEB ,2019-12-11 09:04:03,2019-12-11 09:04:17,是
49148,sys-2019-290043124,user-112713,PR000638,2515.86,2450.12,渠道-0568,Wech atMP,2019-07-16 15:23:48,2019-07-16 15:23:56,否
69243,sys-2019-189936642,user-128259,PR000262,,,渠道-0896,APP ,2019-09-16 23:51:37,2019-09-16 23:52:43,否
